lat,lon,ano,mes,dias_sem_chuva_med,tipo_cobertura,is_galeria_or_water,fogo,log1p_dias,estacao_seca
-12.4285,-58.385,2026,6,5.0,3,0,1,1.791759469228055,1
-21.091257857584395,-45.88542585672022,2026,6,3.0,1,1,0,1.3862943611198906,1
-6.026977718680936,-41.10405931460774,2026,6,32.0,2,0,0,3.4965075614664802,1
-11.484,-43.6639,2025,9,97.0,3,0,1,4.584967478670572,1
-4.9157,-45.41851,2025,10,7.0,3,0,1,2.0794415416798357,1
-22.964088519407305,-48.253477832818014,2026,6,2.146709023026361,2,0,0,1.146357152106235,1
-4.295242205465222,-55.607903131572556,2025,10,2.565397142095488,3,0,0,1.2712754479689956,1
-14.642989938262641,-44.99815540875893,2025,9,35.0,1,1,0,3.58351893845611,1
-21.10075,-45.55719,2025,10,6.0,3,0,1,1.9459101490553132,1
-3.47617,-43.65125,2026,1,12.0,2,0,1,2.5649493574615367,0
-13.27909,-46.0597,2026,6,19.0,3,0,1,2.995732273553991,1
-8.02,-46.3,2026,6,41.0,2,0,1,3.7376696182833684,1
-9.110105210652177,-57.130745133550086,2025,10,6.0,1,1,0,1.9459101490553132,1
-5.34667,-43.4068,2025,10,10.0,3,0,1,2.3978952727983707,1
-22.853486282824385,-55.118925217218575,2025,10,2.0,1,1,0,1.0986122886681098,1
-11.9661,-50.2456,2026,7,13.0,3,0,1,2.6390573296152584,1
-6.379721085341412,-42.181849951875066,2026,2,4.142778687103858,3,0,0,1.6375935339990728,0
-9.4602,-46.5239,2025,9,120.0,2,0,1,4.795790545596741,1
-10.14679,-46.22543,2025,9,120.0,3,0,1,4.795790545596741,1
-5.80029,-45.10677,2026,6,6.0,2,0,1,1.9459101490553132,1
-13.151107642732558,-47.08077558934086,2026,7,0.0,1,1,0,0.0,1
-5.83629,-43.4837,2026,6,30.0,3,0,1,3.4339872044851463,1
-10.77774,-43.94868,2025,10,120.0,3,0,1,4.795790545596741,1
-23.0564607220471,-55.82932026229896,2026,6,8.0,1,1,0,2.1972245773362196,1
-14.958332071869775,-58.9374806631356,2026,3,4.0,1,1,0,1.6094379124341003,0
-12.27539,-43.54412,2025,12,3.0,2,0,1,1.3862943611198906,0
-6.436503107933383,-44.89694958396602,2026,5,7.813379946535903,2,0,0,2.1762710152426794,1
-3.47817,-42.32331,2025,11,33.0,3,0,1,3.5263605246161616,0
-18.170517117268922,-42.69494797604827,2025,12,0.0,2,0,0,0.0,0
-15.01742,-47.98634,2025,9,41.0,3,0,1,3.7376696182833684,1
-20.049350909224643,-43.945661953394264,2025,11,12.133187082980045,2,0,0,2.575142391760073,0
-10.90213,-49.34903,2026,6,24.0,2,0,1,3.2188758248682006,1
-5.34913,-45.18658,2026,6,5.0,3,0,1,1.791759469228055,1
-14.62592,-43.8702,2025,9,6.0,2,0,1,1.9459101490553132,1
-18.110528059881837,-52.244940357659445,2026,3,8.0,1,1,0,2.1972245773362196,0
-7.83844,-44.53373,2026,7,75.0,2,0,1,4.330733340286331,1
-9.730066137996554,-58.567096247857904,2026,1,1.8743230801351842,2,0,0,1.0558171961387575,0
-23.694091595390194,-59.887678317071824,2025,10,54.0,0,1,0,4.007333185232471,1
-2.713448214155882,-59.69485864450141,2025,10,28.0,1,1,0,3.367295829986474,1
-9.109679621633507,-48.61973393149389,2026,7,6.0,1,1,0,1.9459101490553132,1
-11.803230419293184,-43.97344678975797,2025,11,10.004504772098096,2,0,0,2.3983047137021933,0
-20.28844,-46.56976,2026,7,8.0,2,0,1,2.1972245773362196,1
-5.4847,-44.1212,2025,10,8.0,1,1,1,2.1972245773362196,1
-17.0855,-43.3564,2025,10,10.0,2,0,1,2.3978952727983707,1
-23.543084107907166,-53.33227788095342,2026,7,3.212016309198777,2,0,0,1.4379414663437142,1
-7.300774573126414,-48.964982123999604,2026,7,13.329601482003497,2,0,0,2.6623274314047696,1
-9.86333,-44.18295,2025,11,7.0,2,0,1,2.0794415416798357,0
-6.7320707440340755,-51.021293230179104,2025,10,9.0,0,1,0,2.302585092994046,1
-5.63489,-44.92198,2025,9,6.0,2,0,1,1.9459101490553132,1
-7.290488962360005,-44.531287068451576,2026,5,29.0,1,1,0,3.4011973816621555,1
-16.852416752355346,-49.01836427109703,2026,7,46.0,1,1,0,3.8501476017100584,1
-15.3773,-53.03477,2025,12,0.0,3,0,1,0.0,0
-3.7106831510726046,-56.173017689920364,2026,5,14.766296629520017,3,0,0,2.7578745369678943,1
-11.79031,-44.92283,2025,9,87.0,3,0,1,4.477336814478207,1
-21.557007713886684,-59.84226987757824,2026,6,7.0,1,1,0,2.0794415416798357,1
-11.2219,-50.4595,2026,7,14.0,3,0,1,2.70805020110221,1
-11.588038956405105,-46.392969491143475,2026,7,34.0,3,0,0,3.5553480614894135,1
-12.8622,-44.3568,2026,6,30.0,2,0,1,3.4339872044851463,1
-20.80735,-56.92701,2025,9,4.0,3,0,1,1.6094379124341003,1
-7.17204,-43.70444,2026,6,56.0,2,0,1,4.04305126783455,1
-10.88105,-50.34169,2026,7,12.0,3,0,1,2.5649493574615367,1
-14.228941265585583,-44.10762203124882,2026,4,2.0,1,1,0,1.0986122886681098,0
-11.152537421148761,-57.39653734709601,2025,11,2.0,2,0,0,1.0986122886681098,0
-23.57136258815602,-59.700043024800394,2025,9,34.0,0,1,0,3.5553480614894135,1
-2.148760881291068,-41.22791827477248,2026,6,5.288792600172778,3,0,0,1.8387690968291144,1
-21.335226274335554,-53.90058664695159,2026,2,3.0,0,1,0,1.3862943611198906,0
-20.92233,-56.37226,2026,1,6.0,2,0,1,1.9459101490553132,0
-13.45648,-48.11039,2025,10,2.0,3,0,1,1.0986122886681098,1
-16.41386,-43.12236,2025,12,12.0,2,0,1,2.5649493574615367,0
-13.50925,-46.70119,2026,1,2.0,3,0,1,1.0986122886681098,0
-15.184551844497973,-53.7368160233739,2026,7,75.0,1,1,0,4.330733340286331,1
-4.341527355691149,-50.834028409528585,2026,1,2.0,1,1,0,1.0986122886681098,0
-20.27232,-57.31401,2026,1,1.0,2,0,1,0.6931471805599453,0
-7.16041,-44.06483,2026,6,26.0,2,0,1,3.295836866004329,1
-23.799588320063293,-46.08852554899494,2026,4,2.0,1,1,0,1.0986122886681098,0
-6.866861443565789,-43.281641062930056,2025,10,7.0,1,1,0,2.0794415416798357,1
-22.79027989191758,-46.41663041544084,2026,5,1.0,2,0,0,0.6931471805599453,1
-20.99257269181562,-46.18755313732195,2025,9,21.0,1,1,0,3.091042453358316,1
-5.671478032478252,-59.254009277013715,2026,3,7.0,1,1,0,2.0794415416798357,0
-16.95196,-53.6062,2026,7,5.0,2,0,1,1.791759469228055,1
-23.141921783719145,-46.37137720168972,2025,10,8.123923179087786,2,0,0,2.2108998847338888,1
-7.54861,-44.67526,2025,9,28.0,3,0,1,3.367295829986474,1
-12.8548,-44.3625,2026,6,32.0,3,0,1,3.4965075614664802,1
-11.70535,-48.87442,2025,11,4.0,3,0,1,1.6094379124341003,0
-13.3525670942835,-58.183349409812976,2025,12,4.0,2,0,0,1.6094379124341003,0
-7.4946,-45.5534,2026,1,3.0,2,0,1,1.3862943611198906,0
-13.50606,-54.43469,2026,6,1.0,2,0,1,0.6931471805599453,1
-18.464706359199745,-44.78611370723588,2026,7,71.0,1,1,0,4.276666119016055,1
-14.505821878737747,-46.031356694209165,2025,11,2.0,1,1,0,1.0986122886681098,0
-14.34334,-58.31573,2026,5,3.0,3,0,1,1.3862943611198906,1
-2.9829988337090008,-59.89904130560383,2025,10,5.3493774672041585,2,0,0,1.8483567714379303,1
-6.409825917938097,-46.539076789262246,2026,4,8.0,1,1,0,2.1972245773362196,0
-16.414567336962754,-43.350389738294616,2026,1,5.0,3,0,0,1.791759469228055,0
-5.26066,-44.13743,2025,10,6.0,2,0,1,1.9459101490553132,1
-9.82392,-47.84591,2025,9,5.0,2,0,1,1.791759469228055,1
-16.45723,-51.71902,2026,5,2.0,2,0,1,1.0986122886681098,1
-15.82125,-53.46501,2025,9,53.0,2,0,1,3.9889840465642745,1
-14.2263,-58.99278,2026,5,0.0,3,0,1,0.0,1
-8.307126747385261,-56.55984677260216,2025,12,0.0,2,0,0,0.0,0
-2.348791581011394,-50.85901125789083,2026,5,15.163006472702103,2,0,0,2.782725079891744,1
-16.09419419186372,-59.68242190935225,2025,9,96.0,0,1,0,4.574710978503383,1
-9.372,-44.7181,2026,7,45.0,3,0,1,3.828641396489095,1
-10.9588,-43.0565,2026,7,21.0,2,0,1,3.091042453358316,1
-10.78221,-46.90715,2026,5,8.0,2,0,1,2.1972245773362196,1
-21.735131784907495,-48.408762730974466,2026,5,0.0,1,1,0,0.0,1
-13.243299695788398,-57.221816805141295,2025,11,11.461016874438366,2,0,0,2.5226051211399247,0
-3.314729787810112,-57.365799833529394,2025,9,15.55826732790465,2,0,0,2.806885513525569,1
-11.569373615414666,-49.78931534280469,2026,6,4.0,3,0,0,1.6094379124341003,1
-14.92694,-48.35427,2025,10,10.0,3,0,1,2.3978952727983707,1
-11.4409,-45.0229,2025,9,51.0,2,0,1,3.9512437185814275,1
-9.726067606597288,-49.59242710603296,2026,7,60.0,1,1,0,4.110873864173311,1
-11.484833607325687,-47.605797473092046,2026,7,50.0,2,0,0,3.9318256327243257,1
-21.47142,-56.30272,2026,2,2.0,3,0,1,1.0986122886681098,0
-21.97981080204111,-57.475260866581124,2026,7,1.1847618847448054,2,0,0,0.7815068453756047,1
-18.4584,-49.44445,2025,10,9.0,3,0,1,2.302585092994046,1
-16.80718,-54.58961,2026,7,7.0,3,0,1,2.0794415416798357,1
-8.9793,-45.7665,2025,9,44.0,3,0,1,3.8066624897703196,1
-4.7538656576806915,-54.32097952649391,2025,9,1.26787206410906,3,0,0,0.8188419751514617,1
-19.818490111379216,-45.76834899844742,2025,10,12.0,2,0,0,2.5649493574615367,1
-20.523019412860688,-46.45922234784152,2025,12,6.1217112592917005,2,0,0,1.963148041951692,0
-8.114069603740418,-46.23278759333836,2026,7,15.421979394145641,2,0,0,2.7986206445145054,1
-12.718,-43.22818,2025,10,16.0,2,0,1,2.833213344056216,1
-22.000006872708568,-56.606579373388584,2026,2,12.602612569616673,2,0,0,2.6102618750001363,0
-7.34816,-45.85069,2026,7,14.0,3,0,1,2.70805020110221,1
-18.19169,-53.34911,2025,10,4.0,2,0,1,1.6094379124341003,1
-22.80068,-49.32764,2026,1,8.0,3,0,1,2.1972245773362196,0
-16.005945881112414,-59.61953534785682,2026,7,4.0,1,1,0,1.6094379124341003,1
-17.64764858223321,-50.27198635319166,2026,4,5.0,1,1,0,1.791759469228055,0
-15.136196603002956,-50.96969391007136,2025,9,37.0,2,0,0,3.6375861597263857,1
-5.615441181207462,-56.13888473627611,2025,9,3.0,0,1,0,1.3862943611198906,1
-15.134,-47.99656,2025,9,4.0,3,0,1,1.6094379124341003,1
-10.5426,-46.3516,2026,6,61.0,3,0,1,4.127134385045092,1
-7.3604907826703005,-54.864030489254006,2026,2,3.0,2,0,0,1.3862943611198906,0
-13.473845096349347,-48.93164494650576,2025,9,4.0,1,1,0,1.6094379124341003,1
-19.737072381696684,-51.69042833546286,2026,7,12.899754839734129,2,0,0,2.6318712025519053,1
-10.334134827293624,-48.70812701096044,2025,11,47.0,3,0,0,3.871201010907891,0
-4.567623101115309,-42.278466982492944,2026,4,1.0,2,0,0,0.6931471805599453,0
-14.03537,-51.39485,2026,5,9.0,3,0,1,2.302585092994046,1
-9.412909867319314,-50.67797686652409,2026,5,2.5250055448085487,3,0,0,1.2598820092583278,1
-21.72763,-53.30526,2026,2,3.0,3,0,1,1.3862943611198906,0
-10.90996,-44.28363,2025,9,97.0,2,0,1,4.584967478670572,1
-12.842381940300074,-45.19974068481474,2025,11,10.0,1,1,0,2.3978952727983707,0
-8.47417,-47.40594,2025,10,9.0,3,0,1,2.302585092994046,1
-11.781,-47.566299,2026,6,38.0,3,0,1,3.6635616461296463,1
-13.508188425523674,-47.95599786530417,2026,2,12.794326159393716,2,0,0,2.6242573597486785,0
-9.062612262864942,-55.06695414423953,2026,6,28.0,1,1,0,3.367295829986474,1
-5.00456,-44.83488,2025,11,4.0,2,0,1,1.6094379124341003,0
-15.215945953770206,-47.82321162180952,2025,10,6.0,0,1,0,1.9459101490553132,1
-22.212824468393034,-55.851751386023196,2026,5,2.6292650923988266,2,0,0,1.2890301738955845,1
-4.432419135007805,-44.0328084950206,2025,9,115.0,1,1,0,4.7535901911063645,1
-14.73483295442608,-47.48407020422618,2025,9,119.0,1,1,0,4.787491742782046,1
-11.22741,-50.49141,2026,7,23.0,3,0,1,3.1780538303479458,1
-22.705646181664175,-52.61678259217266,2025,9,55.0,2,0,0,4.02535169073515,1
-14.82897,-48.52749,2026,7,47.0,3,0,1,3.871201010907891,1
-22.24989,-56.01297,2026,3,1.0,3,0,1,0.6931471805599453,0
-2.1892558488265337,-53.58571376349762,2026,6,14.879392854274682,2,0,0,2.765022221730059,1
-21.444150361972216,-59.61515537052658,2025,9,111.0,1,1,0,4.718498871295094,1
-23.942814266361275,-48.106729013550314,2025,9,64.0,1,1,0,4.174387269895637,1
-17.3781886960177,-58.34289112319304,2026,4,0.0,0,1,0,0.0,0
-11.16922,-46.3507,2026,6,15.0,2,0,1,2.772588722239781,1
-12.054672695989222,-41.73782281829489,2025,10,14.696163488859938,3,0,0,2.7534163187256895,1
-14.2538,-53.2572,2026,6,30.0,3,0,1,3.4339872044851463,1
-14.14884537382379,-55.64953979381812,2025,12,13.355219743988716,2,0,0,2.664113621292068,0
-10.6382,-50.2232,2026,6,49.0,2,0,1,3.912023005428146,1
-10.06748,-45.40843,2025,10,32.0,3,0,1,3.4965075614664802,1
-9.579859918336252,-50.71485340040714,2025,12,0.0,2,0,0,0.0,0
-4.70651,-43.78122,2025,10,12.0,2,0,1,2.5649493574615367,1
-17.126164443028003,-42.83392797761551,2026,6,46.0,1,1,0,3.8501476017100584,1
-7.283127362797465,-43.709117955118096,2025,12,1.6279786809107843,3,0,0,0.9662149883028476,0
-5.4791533407501305,-41.459688641647304,2026,1,15.118052171100754,2,0,0,2.779939896719314,0
-11.545791815113242,-46.78090577838501,2026,7,14.0,2,0,0,2.70805020110221,1
-5.77749,-45.03649,2026,5,6.0,3,0,1,1.9459101490553132,1
-2.716228741616355,-57.68208319973195,2025,11,5.0,1,1,0,1.791759469228055,0
-4.2913,-43.7822,2025,12,3.0,2,0,1,1.3862943611198906,0
-10.0914,-50.1513,2026,7,3.0,2,0,1,1.3862943611198906,1
-8.11356,-45.3166,2025,9,25.0,3,0,1,3.258096538021482,1
-19.24164329086974,-48.66356745104029,2026,6,3.4666078679032175,2,0,0,1.4966292542998463,1
-23.316667234693075,-59.453785590525214,2025,12,5.0,1,1,0,1.791759469228055,0
-7.006458900631614,-45.92347485228246,2026,6,2.0,1,1,0,1.0986122886681098,1
-14.490072438784766,-51.1340254906216,2026,7,49.0,0,1,0,3.912023005428146,1
-3.54911,-43.60478,2025,12,3.0,2,0,1,1.3862943611198906,0
-10.433624688554358,-58.55774470838773,2025,9,1.703251017497669,2,0,0,0.9944551292413555,1
-8.918805874844814,-53.79124636341409,2025,10,3.0,1,1,0,1.3862943611198906,1
-3.967055213728866,-55.839162005762034,2026,7,9.288601856550425,2,0,0,2.3310366666152635,1
-17.726496948235635,-50.10519671401869,2025,9,30.0,2,0,0,3.4339872044851463,1
-15.445852634591448,-53.00863550594198,2025,9,4.531256506578673,2,0,0,1.7104150061040182,1
-20.363895035299976,-55.02345593479804,2025,11,7.0,2,0,0,2.0794415416798357,0
-14.00714,-53.99629,2026,7,5.0,3,0,1,1.791759469228055,1
-18.07691141956702,-52.23463860038367,2026,7,27.0,0,1,0,3.332204510175204,1
-16.35776640329187,-42.42604330114098,2025,10,0.5426533191295793,3,0,0,0.43350386837626503,1
-18.187818667889545,-49.48835101470337,2025,10,10.0,1,1,0,2.3978952727983707,1
-21.77755,-46.92326,2026,7,25.0,3,0,1,3.258096538021482,1
-12.7364,-44.4991,2026,6,33.0,2,0,1,3.5263605246161616,1
-8.798486949610927,-42.867366153620566,2025,12,0.0,1,1,0,0.0,0
-10.845372355509314,-47.29895994653408,2025,12,4.0,0,1,0,1.6094379124341003,0
-7.742181704317748,-45.75801440450674,2025,9,33.0,1,1,0,3.5263605246161616,1
-7.22997,-48.15966,2026,7,20.0,3,0,1,3.044522437723423,1
-14.42509,-48.11116,2026,7,29.0,2,0,1,3.4011973816621555,1
-11.40569,-48.42767,2026,4,4.0,2,0,1,1.6094379124341003,0
-16.81285,-42.52253,2026,7,24.0,2,0,1,3.2188758248682006,1
-2.4768792209646513,-43.69574706972832,2025,12,8.500790487226194,2,0,0,2.251375004326508,0
-3.74104,-44.34474,2025,11,12.0,2,0,1,2.5649493574615367,0
-10.92691,-43.04119,2026,7,43.0,2,0,1,3.784189633918261,1
-21.419731038679775,-47.68293521660445,2026,1,0.0,2,0,0,0.0,0
-15.1799,-55.68,2025,10,4.0,3,0,1,1.6094379124341003,1
-13.745120807518964,-54.96936589151551,2025,12,3.0,0,1,0,1.3862943611198906,0
-7.182081552474433,-49.9054295400109,2026,7,17.0,1,1,0,2.8903717578961645,1
-19.28046623512109,-46.032524253139655,2025,9,119.0,2,0,0,4.787491742782046,1
-16.0924,-45.01916,2026,7,27.0,3,0,1,3.332204510175204,1
-20.78523781052123,-51.6216401058891,2026,1,1.0,2,0,0,0.6931471805599453,0
-11.26323,-49.47746,2025,11,0.0,3,0,1,0.0,0
-10.190996510740998,-57.387360636450595,2026,1,3.0,1,1,0,1.3862943611198906,0
-8.2077,-44.1568,2025,10,66.0,2,0,1,4.204692619390966,1
-6.187307723567265,-46.45835224680102,2026,7,68.0,0,1,0,4.23410650459726,1
-4.355779972124019,-55.44041584350993,2026,6,13.0,1,1,0,2.6390573296152584,1
-11.12988,-46.93895,2026,4,2.0,3,0,1,1.0986122886681098,0
-13.3018,-45.1744,2026,7,45.0,2,0,1,3.828641396489095,1
-15.44031,-45.57769,2025,9,3.0,2,0,1,1.3862943611198906,1
-2.2988054480508886,-59.00795027368029,2025,11,5.0,0,1,0,1.791759469228055,0
-9.8729,-44.1938,2025,11,8.0,2,0,1,2.1972245773362196,0
-19.78453,-54.09564,2026,5,2.0,2,0,1,1.0986122886681098,1
-18.569167669976906,-52.67425707857232,2026,7,43.0,1,1,0,3.784189633918261,1
-12.74397,-46.36044,2026,6,14.0,2,0,1,2.70805020110221,1
-13.75722950290177,-59.9553037173247,2025,9,15.855231354884634,2,0,0,2.8246610747789838,1
-13.68762,-48.63957,2025,10,8.0,2,0,1,2.1972245773362196,1
-21.093841126158086,-57.0287640742411,2026,6,59.0,1,1,0,4.0943445622221,1
-18.238151957715022,-53.769823574504336,2025,9,58.0,1,1,0,4.07753744390572,1
-12.3091,-50.35662,2026,7,64.0,3,0,1,4.174387269895637,1
-16.938301286929082,-56.77984813805932,2025,10,12.0,0,1,0,2.5649493574615367,1
-4.59397431714428,-50.43369405740788,2026,1,0.0,1,1,0,0.0,0
-23.433193080765353,-42.78331383939002,2026,1,14.0,1,1,0,2.70805020110221,0
-12.57793856624226,-59.42708394508426,2026,6,17.0,2,0,0,2.8903717578961645,1
-10.59643,-50.64621,2026,5,24.0,3,0,1,3.2188758248682006,1
-22.07378350395613,-41.13504739299225,2025,11,2.0,0,1,0,1.0986122886681098,0
-7.52716,-44.34786,2025,9,35.0,3,0,1,3.58351893845611,1
-22.418603622734967,-45.240177978293744,2025,9,38.0,1,1,0,3.6635616461296463,1
-12.52842,-49.59785,2025,11,2.0,2,0,1,1.0986122886681098,0
-22.77364515540586,-54.704212162075464,2026,7,20.0,1,1,0,3.044522437723423,1
-10.74026972510575,-45.525923670154825,2025,11,12.167935385206386,2,0,0,2.577784736966902,0
-10.790992745587086,-59.16538094224273,2025,10,6.209538318153573,3,0,0,1.975404915703429,1
-4.043647542832332,-42.010148749856185,2025,11,6.0,1,1,0,1.9459101490553132,0
-6.886797816410091,-59.17459965696244,2025,10,13.0,1,1,0,2.6390573296152584,1
-22.543384529964605,-42.881730624939934,2025,9,2.0,1,1,0,1.0986122886681098,1
-6.150784961692615,-52.95559850142027,2025,11,15.41604625000889,2,0,0,2.7982592863582263,0
-10.95887,-44.32015,2025,10,40.0,3,0,1,3.713572066704308,1
-8.281622677546268,-43.402057029476154,2025,10,10.60649609442812,2,0,0,2.4515649495066323,1
-23.199260838386312,-50.41495950524062,2025,12,2.5576592384582195,3,0,0,1.2691028113176295,0
-10.53,-46.9,2026,5,3.0,2,0,1,1.3862943611198906,1
-11.97404,-46.62658,2025,9,2.0,3,0,1,1.0986122886681098,1
-15.968345515501795,-42.02525114797866,2025,12,0.0,1,1,0,0.0,0
-14.288606740552309,-45.67073637388758,2025,11,14.179721289125986,3,0,0,2.719960411398797,0
-14.268648169599597,-47.45837782100686,2025,12,11.131847045699947,2,0,0,2.495833982237788,0
-13.886298236150587,-55.05889135570766,2025,10,13.527425237265756,3,0,0,2.67603825866345,1
-13.18394,-47.78905,2025,10,7.0,2,0,1,2.0794415416798357,1
-21.64878,-54.53005,2026,1,4.0,2,0,1,1.6094379124341003,0
-13.807344710228628,-45.00336794506265,2025,11,5.3298205434586485,2,0,0,1.8452718855897008,0
-10.202143205387557,-53.83955959625463,2026,7,20.0,3,0,0,3.044522437723423,1
-20.45714,-49.8839,2025,10,6.0,2,0,1,1.9459101490553132,1
-8.440337465610959,-56.04023652359066,2026,1,12.157276893318018,2,0,0,2.576974981485503,0
-16.47822,-49.21218,2026,5,15.0,2,0,1,2.772588722239781,1
-17.91305360859303,-41.090129490647314,2026,3,0.0,3,0,0,0.0,0
-12.79214,-43.2522,2025,10,3.0,2,0,1,1.3862943611198906,1
-22.447632585810496,-57.33562083432388,2026,7,5.623095827412067,2,0,0,1.8905629082811628,1
-8.591188099570582,-41.48791090459174,2025,9,31.0,1,1,0,3.4657359027997265,1
-20.14216314074055,-41.733904625862706,2026,6,3.940656737853848,3,0,0,1.5974982652491032,1
-10.98076295319027,-46.06962453001491,2025,11,4.0,1,1,0,1.6094379124341003,0
-5.974100678517665,-51.22258860849303,2026,6,9.826280046299798,2,0,0,2.381976515978495,1
-10.7125,-50.3222,2026,7,42.0,2,0,1,3.7612001156935624,1
-4.0016149826307625,-45.88645291656335,2025,9,4.0,1,1,0,1.6094379124341003,1
-17.32963679238921,-49.17453596502123,2026,5,7.0,1,1,0,2.0794415416798357,1
-10.99777,-46.55084,2025,10,7.0,3,0,1,2.0794415416798357,1
-3.057230780682488,-45.55429374268431,2025,9,4.770241349649792,3,0,0,1.752713908007409,1
-6.085324422837353,-56.254149247873706,2026,1,2.0,1,1,0,1.0986122886681098,0
-15.60916,-46.35255,2025,10,8.0,3,0,1,2.1972245773362196,1
-15.49765,-48.57451,2025,10,7.0,3,0,1,2.0794415416798357,1
-6.134192836622486,-47.43330718837825,2026,1,0.0,2,0,0,0.0,0
-3.4413362856486884,-41.11926323177293,2026,7,75.0,0,1,0,4.330733340286331,1
-17.647675439591357,-47.58611308619645,2026,6,7.600139276430797,3,0,0,2.151778398062139,1
-4.80844,-43.39967,2026,7,8.0,2,0,1,2.1972245773362196,1
-22.857450855232546,-41.47567486766283,2026,1,2.0,3,0,0,1.0986122886681098,0
-11.76176,-46.49461,2025,9,64.0,3,0,1,4.174387269895637,1
-10.89684,-49.35292,2026,6,28.0,2,0,1,3.367295829986474,1
-16.59510402600563,-41.56661847683972,2025,10,13.328699392378187,2,0,0,2.662264476547148,1
-16.97831375750216,-41.067761745039874,2025,10,9.0,1,1,0,2.302585092994046,1
-4.4602,-43.6569,2025,10,6.0,2,0,1,1.9459101490553132,1
-11.17478,-47.00071,2026,2,1.0,3,0,1,0.6931471805599453,0
-17.29899434387945,-46.562477520078055,2025,12,11.755374197316252,2,0,0,2.545952688467737,0
-15.874199843283726,-53.259906616719384,2025,9,56.0,0,1,0,4.04305126783455,1
-5.45631,-45.41206,2025,10,19.0,2,0,1,2.995732273553991,1
-6.75692,-43.79003,2025,9,31.0,2,0,1,3.4657359027997265,1
-8.98804,-46.64594,2026,7,16.0,2,0,1,2.833213344056216,1
-18.815334568983943,-48.713527039516606,2025,11,4.0,1,1,0,1.6094379124341003,0
-16.086725006268086,-51.05588816574113,2025,10,10.0,1,1,0,2.3978952727983707,1
-13.901778022625283,-41.69020915842654,2026,7,14.159531377508532,2,0,0,2.7186294679626033,1
-9.399738569151122,-49.30204992679606,2026,6,2.0,1,1,0,1.0986122886681098,1
-14.19735,-43.99662,2026,7,68.0,2,0,1,4.23410650459726,1
-7.31396,-47.21164,2025,10,7.0,3,0,1,2.0794415416798357,1
-21.642339877516008,-48.22849470106777,2025,10,6.9467090833078,3,0,0,2.072757891179366,1
-3.1976,-42.4606,2025,9,36.0,3,0,1,3.6109179126442243,1
-5.747572155614268,-54.2882905038128,2026,4,6.0,2,0,0,1.9459101490553132,0
-14.46007,-44.84849,2025,9,2.0,2,0,1,1.0986122886681098,1
-7.111284313562322,-43.67872904934598,2026,5,3.2376970074020726,2,0,0,1.444019963048194,1
-7.99658,-43.98254,2025,10,73.0,3,0,1,4.30406509320417,1
-21.96180308627492,-47.16389561205021,2026,6,31.0,2,0,0,3.4657359027997265,1
-9.87323,-44.69118,2026,5,14.0,2,0,1,2.70805020110221,1
-10.40197,-49.8554,2026,5,6.0,3,0,1,1.9459101490553132,1
-5.17795,-44.41307,2026,1,2.0,3,0,1,1.0986122886681098,0
-11.85716,-44.938,2025,10,91.0,2,0,1,4.5217885770490405,1
-2.0862839561417665,-56.52915143367454,2025,9,118.0,1,1,0,4.77912349311153,1
-10.66096,-49.99923,2026,7,54.0,2,0,1,4.007333185232471,1
-5.26234,-44.72961,2025,12,5.0,2,0,1,1.791759469228055,0
-11.595695475177678,-41.813321849483025,2025,12,13.648386019399597,2,0,0,2.684330160069731,0
-18.03454409823302,-50.50352684399949,2026,7,6.313588501202819,3,0,0,1.9897340563455315,1
-2.0049763088071053,-42.25517304199488,2025,11,49.0,1,1,0,3.912023005428146,0
-11.88825,-49.70551,2026,4,0.0,2,0,1,0.0,0
-9.471329813868467,-51.771098598267486,2026,7,4.453996168908228,2,0,0,1.6963485819860815,1
-12.0403,-50.35578,2026,7,11.0,2,0,1,2.4849066497880004,1
-7.790709376045449,-50.806818034795164,2026,6,35.0,2,0,0,3.58351893845611,1
-9.613215566012698,-54.20565435513826,2025,11,3.795029891376199,3,0,0,1.5675799421796206,0
-6.841988506530814,-43.46719308340636,2026,3,4.0,0,1,0,1.6094379124341003,0
-19.0035,-52.888,2026,7,8.0,3,0,1,2.1972245773362196,1
-16.545549465534204,-57.128742722648184,2025,9,99.0,1,1,0,4.605170185988092,1
-11.84617,-44.9827,2025,10,63.0,2,0,1,4.1588830833596715,1
-11.004070915240884,-41.90354879624069,2026,1,2.0,2,0,0,1.0986122886681098,0
-10.94198,-46.93595,2026,6,14.0,2,0,1,2.70805020110221,1
-14.006159225166844,-53.00061768806069,2025,10,14.0,1,1,0,2.70805020110221,1
-13.76701,-56.55966,2026,4,0.0,3,0,1,0.0,0
-15.4029,-53.8678,2026,7,8.0,3,0,1,2.1972245773362196,1
-2.037049275004673,-43.80320307571589,2025,9,19.0,0,1,0,2.995732273553991,1
-3.1424495126521954,-42.18963175346971,2025,11,8.305792103440103,2,0,0,2.230637013117047,0
-9.719867367584854,-56.36421648272598,2025,10,0.0,1,1,0,0.0,1
-16.09052518684402,-59.18631631824073,2026,3,0.0,3,0,0,0.0,0
-16.312927290414493,-55.93680207690096,2026,2,5.0,0,1,0,1.791759469228055,0
-12.216168237900511,-44.455677664625554,2026,5,28.0,0,1,0,3.367295829986474,1
-12.46091,-47.49896,2025,9,88.0,1,1,1,4.48863636973214,1
